combo,system,policy,length,seed,sample_idx,ung_nrmse_q,gui_nrmse_q,d_nrmse_q,ung_nrmse_p,gui_nrmse_p,d_nrmse_p
3dof_gp_L100_N100_seed10,3dof,gp,100,10,78,0.7797827623549042,0.21653183678850377,-0.5632509255664004,0.03938249696434904,0.009433604478860123,-0.029948892485488918
3dof_gp_L100_N100_seed10,3dof,gp,100,10,79,0.3314425571551007,0.07713408128903489,-0.2543084758660658,0.04045408224404295,0.020101929738053127,-0.02035215250598982
3dof_gp_L100_N100_seed10,3dof,gp,100,10,80,0.34006486995156654,0.26524048239302167,-0.07482438755854487,0.04857472272539733,0.010469971919085231,-0.0381047508063121
3dof_gp_L100_N100_seed10,3dof,gp,100,10,81,1.1218828215761196,0.07813300392357755,-1.0437498176525422,0.018302332227442947,0.00634611550346834,-0.011956216723974608
3dof_gp_L100_N100_seed10,3dof,gp,100,10,82,0.1374241518064138,0.25377325766513964,0.11634910585872585,0.3117198340603191,0.08582639440172601,-0.2258934396585931
3dof_gp_L100_N100_seed10,3dof,gp,100,10,83,0.4657779665647876,0.4192477501389975,-0.04653021642579008,0.04201626102556184,0.014738169079646729,-0.027278091945915107
3dof_gp_L100_N100_seed10,3dof,gp,100,10,84,0.43237191905433275,0.12131031771003097,-0.3110616013443018,0.018126559910312593,0.007713179225278581,-0.010413380685034012
3dof_gp_L100_N100_seed10,3dof,gp,100,10,85,3.006182710743193,0.24480519651921143,-2.7613775142239816,1.6252730330257925,0.5493705950104449,-1.0759024380153477
3dof_gp_L100_N100_seed10,3dof,gp,100,10,86,0.3810920648594414,0.2909263154546689,-0.09016574940477251,0.06134943739554281,0.02880534596672486,-0.03254409142881795
3dof_gp_L100_N100_seed10,3dof,gp,100,10,87,0.4231581226703916,0.11512010884520814,-0.3080380138251835,0.04803364210152964,0.02089108793338818,-0.027142554168141462
3dof_gp_L100_N100_seed10,3dof,gp,100,10,88,0.22343725396265027,0.2514537773578677,0.028016523395217457,0.014904842701902435,0.014564023195300091,-0.0003408195066023443
3dof_gp_L100_N100_seed10,3dof,gp,100,10,89,0.6308603675791643,0.0955168502932897,-0.5353435172858746,0.03325180017727313,0.015874660452885395,-0.017377139724387737
3dof_gp_L100_N100_seed10,3dof,gp,100,10,90,0.6166491023878966,0.4444077313645542,-0.17224137102334242,0.14627753255199052,0.01969130990126561,-0.12658622265072492
3dof_gp_L100_N100_seed10,3dof,gp,100,10,91,0.3757045447225087,0.3722884100928991,-0.003416134629609602,0.13383504076485223,0.02244215247992548,-0.11139288828492674
3dof_gp_L100_N100_seed10,3dof,gp,100,10,92,0.5208285979870696,0.16392176046167287,-0.35690683752539676,0.056892939723828195,0.012208048046781323,-0.044684891677046874
3dof_gp_L100_N100_seed10,3dof,gp,100,10,93,0.6420439504446672,0.041723587380893455,-0.6003203630637738,0.02745222634601863,0.034946573579995664,0.007494347233977034
3dof_gp_L100_N100_seed10,3dof,gp,100,10,94,0.5086369801530073,0.10051147756601587,-0.40812550258699143,0.10423179919365015,0.04408137431920044,-0.06015042487444971
3dof_gp_L100_N100_seed10,3dof,gp,100,10,95,0.3060330564750801,0.5197545697383964,0.2137215132633163,0.08533017366588325,0.04795026071904826,-0.03737991294683499
3dof_gp_L100_N100_seed10,3dof,gp,100,10,96,1.0353545446620471,0.22579980867327032,-0.8095547359887768,0.03478633102807952,0.02408816776170197,-0.010698163266377552
3dof_gp_L100_N100_seed10,3dof,gp,100,10,97,1.3451702683001585,0.6802637723969882,-0.6649064959031703,0.08222931917874032,0.014322609721788546,-0.06790670945695178
3dof_gp_L100_N100_seed10,3dof,gp,100,10,98,0.1268135549173596,0.22422100401392023,0.09740744909656063,0.0344779030893095,0.04172220880585884,0.00724430571654934
